"logFC","AveExpr","t","P.Value","adj.P.Val","B","Gene","Significant","Direction"
0.744146302313883,9.7451928454949,23.5297726589224,2.28558052896753e-47,5.42393654863207e-45,97.4549858094597,"MANF",TRUE,"Up"
-2.49660447540831,9.89082391791696,-23.5099620246139,2.48813075477938e-47,5.83972490775583e-45,97.3703129510985,"C5orf46",TRUE,"Down"
1.59862962777707,6.56952676202965,23.401175227436,3.96944568897989e-47,9.2151544592644e-45,96.9045175145443,"CD274",TRUE,"Up"
1.77040775833118,9.84524832443052,23.2818976376912,6.63498704010122e-47,1.52376401292991e-44,96.3921883811964,"GGH",TRUE,"Up"
1.21032568301855,8.20494981220831,23.2283663757644,8.36000771708377e-47,1.8995004768242e-44,96.161706622259,"EIF4EBP1",TRUE,"Up"
1.70478762243707,8.98722166369693,23.2246062200084,8.49693217871691e-47,1.91028923655827e-44,96.1455042217321,"KLK8",TRUE,"Up"
2.14513703527997,6.53638474975235,23.2204885198583,8.64946692234773e-47,1.92432619299482e-44,96.127759237537,"CXCR2",TRUE,"Up"
3.52493539064984,7.14583188470559,23.2000807324933,9.44710968737062e-47,2.08011720312229e-44,96.0397832201023,"IGFL1",TRUE,"Up"
0.616746523822297,9.93286410197059,23.1560431826447,1.14298110823092e-46,2.49099903159143e-44,95.8497720794087,"MRPL51",TRUE,"Up"
1.22615103294758,10.3133654257851,23.1425834036759,1.21156802041386e-46,2.61380502828275e-44,95.791650211302,"KPNA2",TRUE,"Up"
1.30439967968392,8.16071424845454,23.0774840293785,1.6065222102832e-46,3.43121013672285e-44,95.510232837436,"PCLAF",TRUE,"Up"
1.23014871654361,9.4109596848478,23.0462573643242,1.83968284021859e-46,3.8902916932068e-44,95.3750632802315,"GCH1",TRUE,"Up"
0.668151323923595,6.25751380878814,22.9607989677348,2.66729867551097e-46,5.56512113021604e-44,95.0045448814958,"CCNB2",TRUE,"Up"
1.15915459801309,6.85072891270844,22.9593812106124,2.68380689396129e-46,5.56512113021604e-44,94.9983905741015,"GINS3",TRUE,"Up"
1.24854592487046,5.03437944185174,22.9036177228062,3.42159408004944e-46,7.02676984247077e-44,94.7561364609914,"RGS1",TRUE,"Up"
1.61611789240147,12.5693062891114,22.850647769304,4.31092214507387e-46,8.76882620709406e-44,94.5256716438319,"S100A2",TRUE,"Up"
0.627420803067958,12.1537923243645,22.7334834469665,7.19500450437923e-46,1.44972553023143e-43,94.0147038349232,"PGAM1",TRUE,"Up"
2.21931148134032,9.20415023433357,22.7196824726867,7.64331693569866e-46,1.5256632066603e-43,93.9544069170981,"LAMP3",TRUE,"Up"
0.758155925870598,11.0874618950627,22.7002961990016,8.32095401798779e-46,1.64554570292762e-43,93.869668718638,"GTF3C6",TRUE,"Up"
2.27847506275194,8.13919671077394,22.6840302928957,8.93596549883967e-46,1.75095734976346e-43,93.7985346780797,"WNT5A",TRUE,"Up"
1.93322029677252,8.87844841941406,22.6681441667679,9.5807616580376e-46,1.86023552265788e-43,93.7290305646628,"PNP",TRUE,"Up"
1.74927563959759,8.09347203412092,22.6573622526657,1.00448620645881e-45,1.93277625203128e-43,93.6818407055497,"EHF",TRUE,"Up"
0.629630180807244,7.13673158752235,22.5730831676801,1.45458155592121e-45,2.77383507780047e-43,93.3124855722908,"PHF19",TRUE,"Up"
1.05910626978058,10.2114933666764,22.454031500832,2.45755881142994e-45,4.64500363668325e-43,92.7892684294613,"IFI30",TRUE,"Up"
3.096718659301,6.20534952093429,22.4201013659252,2.8546530669192e-45,5.34821756168949e-43,92.6398338254652,"CCL20",TRUE,"Up"
2.3927428808047,7.09762697157581,22.4149285150575,2.92062492700636e-45,5.4242354079132e-43,92.6170393041683,"TREX2",TRUE,"Up"
1.61988155952409,6.55098812494072,22.3909314630467,3.24731720182456e-45,5.97898282729043e-43,92.5112519706591,"NDC80",TRUE,"Up"
1.30966852623479,7.08906573672804,22.3284443032916,4.2812954782229e-45,7.81225607401769e-43,92.2354571176602,"CDK1",TRUE,"Up"
2.03158680753548,8.85278129774764,22.3266123206646,4.31616357680535e-45,7.81225607401769e-43,92.2273642390265,"CKS2",TRUE,"Up"
1.61701907950225,7.01153227077188,22.2221924457888,6.85766336943059e-45,1.23080650625461e-42,91.7654055673947,"TMPRSS4",TRUE,"Up"
1.07652442310699,8.50108147899351,22.216216430889,7.04208567847336e-45,1.25337388267362e-42,91.7389270047012,"RAB27A",TRUE,"Up"
3.02451420449437,7.87157227049986,22.1925492697099,7.82282156260691e-45,1.38082498292693e-42,91.6340194194821,"ATP12A",TRUE,"Up"
1.53367149917814,7.31658922783096,22.1643004522956,8.86959264892913e-45,1.55276032619531e-42,91.508713184696,"PRSS53",TRUE,"Up"
2.48249026102553,9.10972955805727,22.15588371682,9.20793099019671e-45,1.59888609828147e-42,91.4713592645836,"DSC2",TRUE,"Up"
1.78713829877357,7.62244483723739,22.1439677477711,9.70926118905822e-45,1.67234193932182e-42,91.4184606951696,"MXD1",TRUE,"Up"
2.30763955462072,7.51526312435655,22.1358096336387,1.00682424266165e-44,1.72030017398141e-42,91.3822343240737,"ARSF",TRUE,"Up"
1.49682496698298,11.3461621181647,22.0898416516612,1.23555794933939e-44,2.09436878428497e-42,91.1779592460709,"IVL",TRUE,"Up"
1.17341404979589,6.75906104094454,22.0433229757698,1.52037611689945e-44,2.55686559879831e-42,90.9709726061732,"CFB",TRUE,"Up"
0.981527607644839,11.2515814853151,22.0126572249878,1.74341447356127e-44,2.90905049424388e-42,90.8343785937565,"UCHL3",TRUE,"Up"
2.11418404156263,8.34875447418346,22.0009099802889,1.83733090421979e-44,3.041993290878e-42,90.7820223466933,"SPRR3",TRUE,"Up"
-0.579997542184561,11.4709573645018,-21.9934181869564,1.89986788090768e-44,3.12133678464817e-42,90.7486233293037,"RTN4",FALSE,"Not Sig"
1.99492965399065,7.81064145502812,21.9814960174974,2.00383339834721e-44,3.26701326121372e-42,90.6954590848749,"TYMP",TRUE,"Up"
1.09298165379571,6.70915600437492,21.908308779006,2.78013533282036e-44,4.49834321502857e-42,90.3687131214802,"MKI67",TRUE,"Up"
1.50741396052799,10.2130539837146,21.8754331551822,3.22133717952718e-44,5.16453115721961e-42,90.2217241346777,"EPHX3",TRUE,"Up"
4.21518416161448,11.8267052731652,21.8741289518786,3.24022462340775e-44,5.16453115721961e-42,90.2158902077131,"S100A7",TRUE,"Up"
0.938651629720852,10.9481670637474,21.8562839285539,3.51013344081532e-44,5.55329111325434e-42,90.1360452293219,"NME1",TRUE,"Up"
1.6004120078417,6.21284000167653,21.8169845108146,4.18705292613603e-44,6.57552032326568e-42,89.9600669204512,"SLC7A11",TRUE,"Up"
1.37415947115306,8.34340224048106,21.7016187341971,7.0339801497327e-44,1.09658210246709e-41,89.4423684036113,"EPHA2",TRUE,"Up"
1.19804007666697,6.70665760091132,21.6822894915596,7.67392448362474e-44,1.18767883421201e-41,89.3554680821974,"KIF2C",TRUE,"Up"
0.991970694902857,5.89249286996991,21.6683402949611,8.17185300888117e-44,1.25564342851571e-41,89.292726566464,"FUT3",TRUE,"Up"
1.68454587825775,8.88979194226857,21.6559218466804,8.64243496868895e-44,1.31846518615185e-41,89.2368498322866,"NAMPT",TRUE,"Up"
1.72478420690056,6.54594071791172,21.6422267980785,9.1930753810811e-44,1.39252272332716e-41,89.175206856444,"KIF20A",TRUE,"Up"
1.72834770210426,9.94810254354863,21.6234065759812,1.00078449616732e-43,1.50526445557335e-41,89.0904569148965,"PRSS3",TRUE,"Up"
0.571655809558676,9.52298587427669,21.6171336329289,1.02952548051235e-43,1.5376647001946e-41,89.0621992544158,"TPI1",FALSE,"Not Sig"
0.779961961969907,5.07750756524001,21.5814380498004,1.20962079842939e-43,1.79410284811493e-41,88.9013087068346,"POLR3G",TRUE,"Up"
1.00497434242273,5.15974656298717,21.5770687633248,1.23374011487628e-43,1.81725664645018e-41,88.8816041665564,"VNN3P",TRUE,"Up"
1.85894893138032,7.15810605693234,21.5700976194927,1.27322808501784e-43,1.86257571505556e-41,88.8501608979494,"KLK13",TRUE,"Up"
1.48143358046164,8.25831324235682,21.5448021628823,1.42750063584049e-43,2.07405160410076e-41,88.7360152851233,"CARD6",TRUE,"Up"
0.852639075474137,6.7967171716958,21.5382223650892,1.47062512234934e-43,2.12227103804981e-41,88.7063109435035,"GPR68",TRUE,"Up"
1.02078392397142,5.8898228315644,21.4887543099849,1.83972707381823e-43,2.63710676796038e-41,88.4828161105893,"KCNJ15",TRUE,"Up"
2.21549399062803,6.97291840606758,21.3624123205807,3.26383552361461e-43,4.64726660755739e-41,87.910624331421,"UPP1",TRUE,"Up"
-0.865090493465546,5.47096364264495,-21.3374461081758,3.65619065827623e-43,5.17145166089163e-41,87.7973189718359,"ACADL",TRUE,"Down"
-1.2471644792271,8.79525321537203,-21.3092560798619,4.15657478237066e-43,5.84053448696531e-41,87.6692892598854,"RAI14",TRUE,"Down"
3.3876568868576,8.52398395128767,21.2588593300932,5.22915620501103e-43,7.29962864226311e-41,87.4401565948435,"SLC6A14",TRUE,"Up"
1.10474848152868,7.51538478391725,21.2481031529019,5.49196020871317e-43,7.61670689205818e-41,87.3912116992774,"ATP11B",TRUE,"Up"
2.95675911639381,12.4671921545472,21.2009456224825,6.81029932744127e-43,9.38415309906392e-41,87.1764553037784,"SPRR2G",TRUE,"Up"
1.86286351061292,7.06330914021983,21.1905067141974,7.14276234059935e-43,9.7791742352898e-41,87.1288786706131,"CDKN3",TRUE,"Up"
0.987436248832822,6.12424273318212,21.1757555425916,7.64059635877132e-43,1.03941310210597e-40,87.0616250946988,"AURKA",TRUE,"Up"
0.98600943271716,7.78649763059405,21.0800131422057,1.18394223024772e-42,1.60042013630575e-40,86.6244533777399,"TPBG",TRUE,"Up"
1.09990572995049,9.91499850045881,21.0578109612603,1.31071472123736e-42,1.76064434064073e-40,86.5229112785637,"IRF9",TRUE,"Up"
0.878754266513326,9.43952220156621,21.0372365460282,1.44035864198801e-42,1.92269874222375e-40,86.4287585740049,"PTS",TRUE,"Up"
0.840182562939402,6.85116569563096,21.0171855500633,1.57911211366346e-42,2.09482462879653e-40,86.3369500125087,"FLVCR2",TRUE,"Up"
-2.59682303378057,8.77096527829568,-20.9840944239195,1.83814227746862e-42,2.41774330787709e-40,86.1853234876407,"IL37",TRUE,"Down"
1.60438212251711,6.5999166507801,20.9832630456567,1.84517351429893e-42,2.41774330787709e-40,86.1815122659642,"CCNA2",TRUE,"Up"
0.669971494735096,5.95722053501635,20.9812298052156,1.86248349555517e-42,2.42554405476021e-40,86.172191076546,"CENPN",TRUE,"Up"
-1.37506377131152,7.64622932670432,-20.9668089324037,1.99003501609529e-42,2.57594956810687e-40,86.1060651046056,"ANKRD33B",TRUE,"Down"
1.08389142413806,10.1636418456985,20.9444081627344,2.20582171489456e-42,2.83806868594687e-40,86.0032959993024,"SPTSSA",TRUE,"Up"
1.81857927152904,9.7562361425917,20.9019987380293,2.68095533461823e-42,3.42873317585485e-40,85.8085594019841,"CDH3",TRUE,"Up"
0.90546813513823,5.92396293127408,20.8098246787559,4.09973990420087e-42,5.21203838535251e-40,85.3845317937686,"CCR7",TRUE,"Up"
1.44076609854358,8.61685114669721,20.7532182860571,5.32438910468944e-42,6.72889363893237e-40,85.1235953718535,"PLA2G3",TRUE,"Up"
2.44799402319977,6.06458870180113,20.750769729174,5.38497662104325e-42,6.76543121601422e-40,85.1122992336679,"PRSS27",TRUE,"Up"
1.58150106355513,9.10050062958851,20.7186446129075,6.24721087681556e-42,7.80280291853958e-40,84.9640236259089,"GRHL3",TRUE,"Up"
1.05611257810028,7.87346195851187,20.682272024207,7.39238047248686e-42,9.17944547275433e-40,84.7959863521837,"MPHOSPH6",TRUE,"Up"
-0.48264688772062,5.48290773412479,-20.602599600638,1.06943179160768e-41,1.32028463613624e-39,84.4273250250709,"SNTB1",FALSE,"Not Sig"
-1.81301660201671,8.5406787835706,-20.5972351765967,1.09638544602632e-41,1.3457816296684e-39,84.4024738738785,"F3",TRUE,"Down"
0.842514824236252,6.4810346880971,20.5942473873072,1.1116928492728e-41,1.35148720147148e-39,84.3886311086217,"NCAPH",TRUE,"Up"
0.867782452888616,7.06421978189936,20.5938607739503,1.1136892380325e-41,1.35148720147148e-39,84.3868398028271,"MOXD1",TRUE,"Up"
1.82287893920952,7.65146275124311,20.5754347461717,1.2131393598394e-41,1.46385482753955e-39,84.3014440974775,"A2ML1",TRUE,"Up"
1.34903278044265,8.49905975331635,20.5508112360443,1.36012935736509e-41,1.63200240531481e-39,84.1872590580553,"SOX7",TRUE,"Up"
0.683043215317808,11.404741554704,20.5272583414491,1.51747298073678e-41,1.81062502360761e-39,84.0779669669777,"SNRPG",TRUE,"Up"
1.48086715329234,10.5634654689284,20.5219095269944,1.5556846870611e-41,1.84590630812505e-39,84.0531371780546,"CKMT1B",TRUE,"Up"
2.4447530617136,6.5548525358915,20.5093953717694,1.64890980268806e-41,1.94571356717191e-39,83.9950309431385,"GZMB",TRUE,"Up"
0.998388560568034,6.0413233792923,20.4942857141778,1.76899175150292e-41,2.07594097959338e-39,83.9248467590243,"NEK2",TRUE,"Up"
1.65189175772863,7.61328326368477,20.4774911537288,1.91281785317339e-41,2.23245703322826e-39,83.846802314452,"GALNT6",TRUE,"Up"
0.478697261294913,11.5083472144437,20.4530374764203,2.14353548000444e-41,2.48813210771385e-39,83.7331020546752,"PSME1",FALSE,"Not Sig"
0.723533849623308,7.45199239197494,20.446288562778,2.21200419016905e-41,2.55372894560165e-39,83.7017088523903,"CARHSP1",TRUE,"Up"
1.37702730410713,6.9525594840975,20.369525021516,3.16430486727717e-41,3.63350663200568e-39,83.3442300435379,"UBE2T",TRUE,"Up"
1.53238213715279,8.62142788664596,20.3511758141162,3.44741876380671e-41,3.93743154852319e-39,83.2586693555187,"JMJD7-PLA2G4B",TRUE,"Up"
0.889916945176177,11.0522570807113,20.2589445607655,5.30682504442731e-41,6.0288919839829e-39,82.8279567031601,"EIF6",TRUE,"Up"
0.778405817054983,8.68244690469546,20.2577688944697,5.33612243834711e-41,6.03010068985278e-39,82.8224594685726,"SRA1",TRUE,"Up"
-3.83158872622167,7.77661481651025,-20.2228053588169,6.28590035574378e-41,7.06601367357767e-39,82.6588951689452,"WIF1",TRUE,"Down"
1.75459335262547,6.79838712783309,20.1948288895364,7.16704934442722e-41,8.01433716744904e-39,82.5279055659772,"CEP55",TRUE,"Up"
1.02939065528354,11.4394403053945,20.1866006070647,7.4491218563258e-41,8.28637211496908e-39,82.4893607224739,"TUBB6",TRUE,"Up"
1.21200456996871,9.5222768714614,20.1854621308884,7.4890193732013e-41,8.28758941828152e-39,82.484026929159,"UBE2L6",TRUE,"Up"
1.22998947860475,6.51211529773487,20.1707724255825,8.02351275373796e-41,8.8333085254812e-39,82.4151904752094,"ULBP2",TRUE,"Up"
1.2212164794178,6.06842718410193,20.1547348248618,8.65096971166162e-41,9.47525185136764e-39,82.3400064386936,"DEFB103B",TRUE,"Up"
0.432175266145478,12.2829403620118,20.1397013093203,9.28390082279525e-41,1.01166098863909e-38,82.2694998662961,"PSMA6",FALSE,"Not Sig"
0.826950923995128,8.4322346912623,20.1284086271329,9.78979685940642e-41,1.06029725808713e-38,82.2165187613684,"HMOX2",TRUE,"Up"
