"logFC","AveExpr","t","P.Value","adj.P.Val","B","Gene"
0.836303329013507,10.6300942643284,7.32969035529109,1.74888429825909e-10,6.47670151788615e-08,13.6504489950155,"PDIA4"
0.73085049159146,6.35055600563326,7.29056336489004,2.08031768371273e-10,7.42896304265842e-08,13.4840306873496,"FZD3"
-1.09284937567024,5.86779983283354,-7.27459816695314,2.23287347112389e-10,7.8338602939536e-08,13.4161683362047,"CNTN4"
-0.829499276379527,6.69454703565729,-7.24041844356054,2.59792124201339e-10,8.95745327547996e-08,13.2709671699493,"MYOM3"
-0.679611910710218,8.98510598280086,-7.22934548075608,2.72847085195888e-10,9.19636938228378e-08,13.223952594791,"ABHD12"
1.09170811783134,8.35548495848705,7.2268168599448,2.75918673335847e-10,9.19636938228378e-08,13.2132181071484,"CDC25B"
1.41754333788069,9.40896648952742,7.17528733700684,3.46571848703323e-10,1.11786190812404e-07,12.9946103776684,"MIR21"
1.01686455349245,6.0139574535154,7.12292163616256,4.36801743380185e-10,1.38653353398682e-07,12.7727479030793,"CARD6"
0.937201558869289,10.0874531473826,7.09859620214275,4.8631773202827e-10,1.51959093829709e-07,12.6697903230155,"CTSS"
0.996688585336551,7.96735933668461,7.08358168025743,5.19625699668145e-10,1.59868842184055e-07,12.6062751069375,"CASP10"
0.784932815298047,9.90300190002588,7.07201387188935,5.46825618053099e-10,1.60505095898837e-07,12.557358240406,"LAMB1"
0.718753540276801,9.01230133855198,7.06914071481772,5.53797960647051e-10,1.60505095898837e-07,12.5452109351519,"CCND1"
0.942936778185633,6.75887784674671,7.05979010828854,5.77106746254306e-10,1.64871153022766e-07,12.5056846280593,"PHKA1"
0.661079390144634,7.25558588363266,7.03748616763393,6.36716509398624e-10,1.77097512001952e-07,12.4114448576737,"HMGN3"
0.614303318633659,8.37141219015296,7.03716617444082,6.37614804687497e-10,1.77097512001952e-07,12.4100932409984,"MAP3K5"
-0.847026019000414,6.95882919538304,-6.98501991687431,8.0216456235828e-10,2.15348050555592e-07,12.1900009423993,"HRH1"
-2.26102285307875,7.50515433556811,-6.96181384338101,8.88355527163088e-10,2.30718621197499e-07,12.0921651859023,"NAT8"
-2.16578505858765,7.19962375627618,-6.94476802380136,9.57469913414613e-10,2.45480555493146e-07,12.0203448056262,"HSD3B1"
-1.11955051317589,5.93662370274911,-6.92487972829305,1.04488562882546e-09,2.64143700485036e-07,11.9365958942582,"METTL24"
0.689070982131723,8.39794433163904,6.92232366470434,1.05668046998714e-09,2.64143700485036e-07,11.9258361782533,"ASPH"
-0.64313177855354,9.17190111053254,-6.91818844667876,1.07604288186585e-09,2.65663031500656e-07,11.908430866972,"SPRED2"
-0.898857498922117,6.61269196321453,-6.90964685403135,1.11715998398975e-09,2.72450797071061e-07,11.8724861416943,"FRMD1"
0.819803559300146,7.52659398010116,6.87289485403306,1.31262344559905e-09,3.05230740291742e-07,11.7179386006028,"STIL"
1.09500167492938,7.15261914105014,6.85885594132591,1.39594397827906e-09,3.2087457100718e-07,11.6589517063786,"CHRNA5"
0.700521386292159,10.2914552100903,6.85352685829765,1.42892893857482e-09,3.23750768159931e-07,11.6365678141362,"TAP2"
0.886349445168881,6.72503245532722,6.8354444980467,1.54672597708179e-09,3.39905781205292e-07,11.5606456350744,"CARD16"
-0.857872440324376,8.6828886798183,-6.81151320558793,1.71756629521621e-09,3.73346638823192e-07,11.4602368657013,"NSMF"
-0.632877374001371,9.10469560058501,-6.79180640443502,1.87221268455626e-09,4.00592066163616e-07,11.3776147039052,"PDXP"
-2.41247086986708,9.24867589663483,-6.79049619894108,1.8829710080698e-09,4.00592066163616e-07,11.3721235771078,"MT1M"
1.11479713226404,8.10054684521541,6.77663224702914,2.00063833676455e-09,4.21144899564394e-07,11.3140345957585,"SETD7"
-0.93863105427384,8.60726647064254,-6.77017323940286,2.05792170504145e-09,4.24271322241433e-07,11.2869814864121,"MELTF"
-0.610603955411572,7.5017150138451,-6.76554130608914,2.10000046578736e-09,4.2852866647771e-07,11.2675847621984,"ABCA2"
0.611575673220353,6.99750465771122,6.75610374086457,2.18839590671525e-09,4.4205597315648e-07,11.2280738279287,"E2F3"
0.592449449333079,5.1508349109557,6.71374888823722,2.63279897740871e-09,5.26507139502194e-07,11.0509183792709,"REG1CP"
3.56084463452169,8.1569719970975,6.68760850918036,2.95061843735109e-09,5.78494779511246e-07,10.9417200996718,"SLC6A14"
0.802410456967336,6.33399793949002,6.67185588052905,3.16022282876773e-09,6.08736486806594e-07,10.8759671567136,"FKBP14"
-0.67202394692147,6.26713680104156,-6.6714549270076,3.16574630602489e-09,6.08736486806594e-07,10.8742940522474,"HLF"
-0.586772356717906,5.23640503967841,-6.65638750497854,3.38040073736326e-09,6.41798539770384e-07,10.8114390939382,"TEKT3"
0.589490600961728,8.31851619338652,6.65277557887121,3.43396558432999e-09,6.41798539770384e-07,10.7963770599202,"EEIG2"
0.956589045576936,8.37749392840116,6.64984309395114,3.47807273142146e-09,6.44023134101541e-07,10.7841498975314,"STK26"
-1.03081822170204,7.35909108876439,-6.63211968292897,3.75686210252418e-09,6.82997530238897e-07,10.710280763934,"SEMA3G"
0.772027808453482,7.55801396158465,6.62722555475003,3.83767665499547e-09,6.90927238376234e-07,10.6898916142068,"MECOM"
-1.08742566008761,8.51054939041718,-6.62532159735787,3.86957949285620e-09,6.90927238376234e-07,10.6819607049404,"RFLNB"
0.909675491189967,10.0383724189253,6.61231263785757,4.09470698994368e-09,7.12051742477336e-07,10.6277880090681,"GFUS"
0.93252151011698,7.40108035419188,6.57182499066063,4.88181240570939e-09,8.41607624908417e-07,10.4593672111841,"ECT2"
1.28753856785818,6.63711819337272,6.55082267228722,5.34742002922297e-09,9.1399748499488e-07,10.3721109085526,"TAAR3P"
0.82884844637959,9.96024201213696,6.54792637077641,5.41499049405113e-09,9.17703219491817e-07,10.3600838649199,"IRF1"
-1.65712406907132,8.61349007054383,-6.5195938434561,6.12226316391252e-09,1.02027515626602e-06,10.2425083598196,"MT1H"
1.01502554611395,6.83783947046607,6.50881027986416,6.41487408572395e-09,1.05967250105689e-06,10.1977952216945,"DLGAP5"
1.03415203705906,7.71822945859846,6.50702457180833,6.46464872131919e-09,1.05967250105689e-06,10.1903929167673,"CEP55"
1.16770994822278,8.51421179543497,6.49792301215714,6.72435173637139e-09,1.08446440341899e-06,10.1526729696324,"NUCB2"
1.63145629941191,12.0334902370486,6.49286138371385,6.87322488269281e-09,1.09087897781024e-06,10.1317022511916,"IGKV1-5"
0.832298911588794,8.79139964535985,6.48224941021921,7.19602633853393e-09,1.13311917100789e-06,10.0877509153448,"BTN3A3"
-0.643918191136093,6.26545702708548,-6.48033194739165,7.25593444172634e-09,1.13362638254409e-06,10.0798115682046,"LINC01558"
-0.662484284901545,8.11909489179794,-6.47541501700341,7.411823421414e-09,1.14900499830571e-06,10.0594558122371,"PRAG1"
-0.784108624852888,7.44867623574069,-6.45510201044981,8.09177489175841e-09,1.24476395604142e-06,9.97540784255955,"LIPE"
1.82262183222772,8.96901923860249,6.44722520830684,8.37175602381833e-09,1.26832103760848e-06,9.94283672964799,"GBP4"
1.47365526497702,9.13708968726244,6.42784644503397,9.10207498272012e-09,1.34832070744027e-06,9.86275295063839,"MYOF"
0.631140719603023,9.35665681701267,6.42155378563659,9.35253024472284e-09,1.3752345576027e-06,9.83676320456095,"CKAP4"
-0.921966876873753,7.35898999272336,-6.39966768256468,1.02779442557733e-08,1.47062177729527e-06,9.74642775754136,"BMP8A"
0.959092799326093,8.89453035025868,6.39630422937582,1.04279810112647e-08,1.47062177729527e-06,9.73255303754062,"RCN1"
1.07809273009761,8.83915159400853,6.39598221023433,1.04424588646829e-08,1.47062177729527e-06,9.73122477568985,"SORD"
0.630380321757885,9.44354723739412,6.39188829012566,1.06282638453754e-08,1.47924384229305e-06,9.71433992700664,"TMEM165"
-1.129622761631,7.36140509855084,-6.39137867684649,1.06516208265926e-08,1.47924384229305e-06,9.71223831560925,"GNG4"
1.17027239265284,10.8550965248369,6.38699780956967,1.08545155685495e-08,1.48677124890311e-06,9.6941739516894,"CD55"
-1.03099348986415,6.69794872521638,-6.37713463805491,1.13254272106008e-08,1.52003955273553e-06,9.65351691796525,"APOM"
0.664738718245797,8.78791807859257,6.37095889961302,1.1630522366261e-08,1.54031249192376e-06,9.62806938300134,"TRAFD1"
-2.72351892499356,7.04705287958394,-6.3471704805234,1.28836535924515e-08,1.68105555207485e-06,9.53011663580648,"FMO1"
0.909780663636426,6.4824962464616,6.34455235152506,1.30294834769278e-08,1.68105555207485e-06,9.51934279262627,"KIF18A"
-0.632046822529277,10.1020698768186,-6.34272943960399,1.31319832630265e-08,1.68341923906412e-06,9.51184213453001,"PIGS"
1.05073816592503,8.28101035162169,6.34055365515098,1.32553697104968e-08,1.68841327051284e-06,9.50289038041844,"MTHFD2"
0.636186024220978,7.41533888506539,6.32340530549275,1.42688447602168e-08,1.79464375795481e-06,9.43237017167699,"ROR1"
1.43473443856503,12.5492056766116,6.31597970189536,1.4731147248299e-08,1.84120926669677e-06,9.40185148121113,"IGHA1"
-0.634621896395156,8.28998918981211,-6.3011221066994,1.57010998868579e-08,1.91065357217537e-06,9.3408208957002,"LPAR1"
3.37476592451255,9.72572378852607,6.29879441825431,1.58586798962322e-08,1.91065357217537e-06,9.33126345598123,"MMP1"
-0.813026994971052,9.34884272154215,-6.28479436514013,1.68400068274129e-08,1.9983613791871e-06,9.27380260388985,"PAG1"
-1.09102345893914,7.39971941234179,-6.26868694412663,1.80435402572723e-08,2.08850914855002e-06,9.20774167380188,"MT1JP"
0.627638393481922,11.2161107389955,6.25948299693934,1.87690508475524e-08,2.14231949898277e-06,9.17001761876852,"XBP1"
0.630156530720775,8.32455762883787,6.2584247368659,1.88542970207505e-08,2.14231949898277e-06,9.16568126424943,"PDIA5"
1.3727836429659,9.87067022789236,6.2560039989281,1.90507376551351e-08,2.15089229942552e-06,9.15576285287647,"SAMD9L"
-1.31136774358433,6.91630090999113,-6.25485291405789,1.91448559504822e-08,2.15089229942552e-06,9.15104697441519,"SHBG"
0.986340322218505,7.51149908066175,6.20924487718561,2.32681275236129e-08,2.52889138161528e-06,8.9644176886096,"ANLN"
0.83440875742394,9.46546659723821,6.20420765251513,2.37742025177143e-08,2.56992703756351e-06,8.94383208320073,"HCP5"
0.769066713355432,6.39413268418657,6.17895979123763,2.64794409318178e-08,2.83174256553204e-06,8.84073340004369,"NEXN"
0.691212519288298,9.67333942289629,6.17239183474529,2.72316923184883e-08,2.87056850612772e-06,8.81393586847196,"BTN3A1"
-0.713817662647107,8.05032663430709,-6.17203528688433,2.72731281210254e-08,2.87056850612772e-06,8.81248140568109,"ID3"
1.33808530604638,6.63016482549724,6.167768419289,2.77738591478174e-08,2.90796667663902e-06,8.79507774601177,"CATSPERB"
-0.758822678528833,6.93938084783418,-6.15433296829022,2.94106617589401e-08,3.04743219614137e-06,8.7403032252703,"MT1IP"
1.04606964304133,6.40745227746549,6.14734903011548,3.02987905676296e-08,3.12327429779102e-06,8.7118462359225,"PDE10A"
-0.71757744392049,9.08645413702988,-6.1412935088686,3.10902742720143e-08,3.16608347801301e-06,8.68718087696036,"ANKH"
3.08621583896868,8.35421978486068,6.14054857423289,3.11890411625444e-08,3.16608347801301e-06,8.68414716576531,"DUOXA2"
0.809288388903639,7.54388359955713,6.13563043679434,3.18489368180606e-08,3.2037296945278e-06,8.66412135609363,"MLKL"
-1.20922947111314,8.59542814296301,-6.13422157887708,3.20405009953775e-08,3.2037296945278e-06,8.65838571386887,"SLC52A3"
-1.7421597132202,8.92383057381121,-6.12465531300331,3.3371693060125e-08,3.32023441699691e-06,8.61945184662449,"ALDOC"
-0.62331301390333,6.58410381581192,-6.09597627979196,3.76987736545984e-08,3.68238419408515e-06,8.50285312433012,"ANKRD29"
-2.02852931139022,10.097192058375,-6.09566776802492,3.77482128106539e-08,3.68238419408515e-06,8.50159983091209,"GUCA2B"
-1.04611087577509,5.56167203533442,-6.08263158265632,3.98968437585225e-08,3.85438203614943e-06,8.44866154258034,"DNAJB13"
1.65467846926243,7.26019962691008,6.06264726033792,4.34273545790694e-08,4.13552493748681e-06,8.36758297256699,"WNT5A"
0.720363620558055,8.13568594828708,6.05210069588182,4.54131782587441e-08,4.30413620293064e-06,8.32483140718521,"POLD3"
-0.664670035839817,8.11661672323548,-6.05010179527649,4.57995378622781e-08,4.32027904797093e-06,8.3167315595832,"RNF185"
1.63800400478099,10.9561508437678,6.04612073285315,4.65787177308264e-08,4.37315116047449e-06,8.30060245196797,"IGKV1D-13"
0.831909016500648,9.92401462586269,6.03914623287947,4.7975458400565e-08,4.48323933221729e-06,8.27235443507,"CASP1"
1.922172544431,7.47755976175357,6.037874081322,4.82346477993691e-08,4.48649528693852e-06,8.26720320716429,"ANKRD22"
1.11842710893876,10.9849511406671,6.03301987522854,4.92364148135962e-08,4.55847140482544e-06,8.24755090533719,"STAT1"
1.43587633503618,10.0239192976494,6.02789282113884,5.03168007689157e-08,4.63702940910956e-06,8.22679996049939,"IGKC"
0.736789171408152,7.37936782534902,6.02409834227151,5.11314238262116e-08,4.66194738417374e-06,8.21144637305306,"DNAJC12"
-1.00621581745461,6.90519377641403,-6.00483440366945,5.54723082253895e-08,5.00865897267904e-06,8.13355110105087,"CYP2U1"
-0.687892700748695,7.37307819517345,-6.0029016598581,5.59274103577756e-08,5.01540965172555e-06,8.12574074611209,"WSCD1"
-0.686833034802483,8.85053293187317,-5.98663483254402,5.99067123748315e-08,5.32450859587503e-06,8.06004061541922,"PGAP2"
-1.31279985281363,4.6255449469334,-5.97445821864438,6.30671340868222e-08,5.55602003289987e-06,8.01090194635084,"CLDN8"
-1.12739412027768,8.07354805262056,-5.95828097826236,6.75216907585433e-08,5.89650118685305e-06,7.94567414681369,"RNF152"
0.785476290913382,6.7975150415374,5.94022037777062,7.2862289773715e-08,6.25364837293885e-06,7.8729277703888,"CEP70"
-0.908804412612192,7.04583114029366,-5.93909949384575,7.32071445987066e-08,6.25639520378177e-06,7.86841559006096,"MT1B"
0.687091080101053,6.2636511214911,5.92253447270288,7.84953692371455e-08,6.62341938398496e-06,7.80176828468728,"SHCBP1"
1.10026400584847,10.2128673697772,5.90409902581918,8.48245280973351e-08,7.04293513866437e-06,7.7276755724799,"ANXA5"
-0.728539047912561,8.78718638589345,-5.89124963914342,8.95309980928586e-08,7.33602217144375e-06,7.67608369855755,"SLC30A1"
-1.21181443357095,11.9006546067837,-5.88990763021716,9.00371596662981e-08,7.33602217144375e-06,7.6706977617978,"MT1F"
-0.716156209615228,7.91796475232547,-5.8782084000105,9.45709647028152e-08,7.65680223533157e-06,7.6237640550836,"SMAD7"
-0.595096050160667,8.82108560603309,-5.87209922112435,9.70271909916022e-08,7.764381719717e-06,7.59926969778134,"FAM27C"
0.720006032053383,6.48121506128896,5.87200766017672,9.7064477944257e-08,7.764381719717e-06,7.59890266225045,"TCEAL9"
1.0493840421671,10.7524746826905,5.86661397705134,9.92860960402445e-08,7.90668361139882e-06,7.57728505766474,"HIF1A"
-0.905039596617288,8.55274240167689,-5.85878161519465,1.02601728910599e-07,8.10460300600885e-06,7.54590657678708,"EDN2"
-0.738706036878125,7.15572211568153,-5.8468928969571,1.07844212904197e-07,8.42448660022704e-06,7.49830733082912,"PKLR"
-0.619772471913784,8.33135773042767,-5.83652278655922,1.12632093199799e-07,8.76426692532911e-06,7.45681792444277,"AP1AR"
-0.822646354981347,7.87516472294896,-5.83255565136488,1.14518619442362e-07,8.84225232281221e-06,7.4409533149015,"SULT2B1"
0.863555891149732,10.3370021658219,5.83147165525401,1.15039497630613e-07,8.84830720621926e-06,7.43661911507908,"LYN"
-0.8521485178989,10.6916283532947,-5.82202827423607,1.19677117403395e-07,9.16974327139114e-06,7.39887406842361,"GPX4"
0.930782049588327,11.2218990073811,5.81031303779136,1.25687207979086e-07,9.55700678770255e-06,7.35208081230547,"GOLM1"
1.10366267809129,8.87874954002897,5.80222734949765,1.30007814541652e-07,9.84809195153016e-06,7.31980578218344,"SULF2"
0.893598337816617,8.40778342145702,5.79235069635026,1.35484413376628e-07,1.01857793184429e-05,7.28040528346187,"PARP9"
1.54836534975495,9.71260675447165,5.78627608168937,1.38965047615031e-07,1.04083259258629e-05,7.25618491659123,"PDZK1IP1"
0.717483841366332,8.23195864990188,5.77140122359326,1.4786443176781e-07,1.09925386858464e-05,7.19691816859317,"LIPG"
-2.79224216498369,7.20320520554685,-5.76950142584454,1.49040742990236e-07,1.10389510308101e-05,7.18935295197158,"TMEM252"
0.662444712307213,10.3012108915024,5.74812584081602,1.62928430286222e-07,1.20120175260323e-05,7.10429974170684,"IDH2"
-1.79228003846177,8.68895278599222,-5.74121235581981,1.67687219437397e-07,1.22835495029636e-05,7.07681747943836,"SLC23A3"
1.43700742243502,12.3337675670172,5.70268976571104,1.9681990949835e-07,1.42240251016704e-05,6.92392273421439,"IGHG1"
0.808649953802345,7.48043802856103,5.69534967837168,2.02910930480253e-07,1.45964488767774e-05,6.89483656208589,"CCNB1"
-1.89788379564318,8.50663718272108,-5.68030936646268,2.15977378441334e-07,1.52618926292219e-05,6.83528394105215,"FAM151A"
-0.937519902606894,8.45033043726492,-5.67508921827874,2.20703337115215e-07,1.54458699447277e-05,6.81462936502878,"FAM25C"
-0.624151152270301,8.7192613369377,-5.67487653372676,2.20898030012608e-07,1.54458699447277e-05,6.81378799738858,"RNF5"
0.700395705301644,6.77286766501523,5.66672325833908,2.28490424866388e-07,1.58063759849607e-05,6.78154369914357,"CIP2A"
-2.44646513741056,8.24248961315799,-5.66302558179257,2.32017842376546e-07,1.59446488379593e-05,6.76692642057328,"GPR15LG"
-0.591435624351189,6.68607824841415,-5.65401140291869,2.40843119393045e-07,1.64944544576099e-05,6.73130866812549,"FAM234B"
-3.17385881494864,8.62337094971852,-5.64964850102828,2.45232434053075e-07,1.66875328484392e-05,6.71407778511217,"CUBN"
-0.78016302343318,5.34661194885404,-5.64955115099634,2.45331265998656e-07,1.66875328484392e-05,6.71369337165986,"FAM47E"
0.601085679931135,7.41031763345967,5.64841921343448,2.46483316236817e-07,1.67090622308606e-05,6.70922380162526,"ENAH"
0.728310509537343,6.44697533606553,5.6444079125192,2.50608917830449e-07,1.69286173454175e-05,6.69338770675925,"GNA14"
-0.699246320645782,7.61760184948753,-5.6389509907914,2.56330620559416e-07,1.71441463208936e-05,6.67185184590377,"BMF"
-1.04641770765763,8.35118391645277,-5.63734874772067,2.58034887035024e-07,1.72006055697547e-05,6.66553017200039,"CNKSR3"
1.89799080813989,10.151795268934,5.63183915525644,2.6398083579254e-07,1.74804263383418e-05,6.64379759333789,"IGKV3D-15"
-0.635274821421923,9.49671189770294,-5.62813631835377,2.68052476803439e-07,1.7691463469027e-05,6.62919664311439,"SFXN1"
-0.675432057129599,6.12132205734991,-5.61216481867065,2.86334398610731e-07,1.86518413792098e-05,6.56626332390482,"TAT"
0.774942827951437,6.18031763875359,5.60218726236422,2.98372143887917e-07,1.9310181661717e-05,6.52698563898632,"CENPE"
0.763580329298172,8.95688151469858,5.59871037406382,3.02682823421133e-07,1.94631868256457e-05,6.51330529500504,"DNAJC10"
1.19240165885799,7.12951572355661,5.58192922779349,3.24364879697218e-07,2.0534281090119e-05,6.44732689039549,"ACP3"
1.65330053713111,9.14206730333362,5.58184752859517,3.24474088632744e-07,2.0534281090119e-05,6.44700587527499,"UBD"
-1.15996541075854,8.89296046118894,-5.56864557606042,3.42604828956199e-07,2.12596811842796e-05,6.39515810614744,"CDC14A"
1.28159248270432,11.8331977796082,5.56837315999232,3.42989250059055e-07,2.12596811842796e-05,6.39408879235013,"JCHAIN"
1.80668617112193,10.149265020244,5.56806186662844,3.43429052339468e-07,2.12596811842796e-05,6.39286690045818,"IGKV2-24"
2.18312140176272,8.01254247950501,5.56484523896311,3.48006172817196e-07,2.13282279446979e-05,6.38024263619668,"FCGR3B"
-1.28185731606732,9.85128056050775,-5.5607152429898,3.53971019088381e-07,2.15158432818524e-05,6.36403817028523,"TCN2"
0.680823141689975,8.28443749925401,5.55219198997232,3.66600523263691e-07,2.19499319288243e-05,6.33061228809357,"PYCR1"
-0.75709043107353,7.6091243018014,-5.53786611801283,3.88833518748193e-07,2.29377366015527e-05,6.27447882140624,"GALNT14"
0.650843761147314,7.08903602790548,5.52716067515383,4.06308134235092e-07,2.36890672549078e-05,6.23257146751174,"ODF2L"
1.03925369152696,8.34581760259755,5.51251447446044,4.31471441652691e-07,2.48661841215289e-05,6.1752935673775,"TRIB2"
-0.665199524875144,9.69314741883573,-5.50212152732615,4.5025015130371e-07,2.57705284213469e-05,6.13468853673872,"MARCHF8"
0.703980030434893,7.67751226726511,5.50169954558435,4.51029350308602e-07,2.57705284213469e-05,6.13304055605268,"OXCT1"
0.59083511349974,7.03891839243061,5.49605982382201,4.61571307549999e-07,2.62260018354236e-05,6.11102075146377,"KNSTRN"
1.24024618419399,7.68513958414537,5.49552377919285,4.62585811175225e-07,2.62260018354236e-05,6.10892831637702,"TNFSF13B"
-0.657591045242572,7.34296063177132,-5.49228033691982,4.68771166985529e-07,2.6481598297674e-05,6.096269502478,"SPIB"
-0.586985898381181,7.4382452797585,-5.48967988301741,4.73788958591173e-07,2.66896664617078e-05,6.08612252687246,"ANKRD46"
0.968257789821362,11.3514500956505,5.47190819732044,5.09522083112678e-07,2.81475762930589e-05,6.01683290499865,"IFITM1"
-1.05758176068542,8.34311576570249,-5.45667405571516,5.4225070206931e-07,2.93079176756272e-05,5.95751438915108,"MT1A"
-0.79843694989299,8.49845898774599,-5.45271129492167,5.51097243130306e-07,2.96259211508598e-05,5.94209603514149,"QPRT"
-0.915427299743895,8.71667302870031,-5.4472435598829,5.63536653483215e-07,3.01183182955313e-05,5.9208301357433,"MT1P3"
-0.662682033284939,7.69655813621723,-5.44605324917979,5.66281012057194e-07,3.01183182955313e-05,5.91620184404511,"MT1HL1"
-0.64226893203767,8.86741082300505,-5.43907295209067,5.82640841649053e-07,3.08244750034332e-05,5.88906922518532,"PXMP2"
1.04757455343474,11.2002066351965,5.43411329298884,5.94546045220685e-07,3.12887679271665e-05,5.86980015374754,"CFB"
